1;|;backend.entities.chocolates.Tamanio.Grande;https://scontent.faep9-2.fna.fbcdn.net/v/t1.0-9/28467857_759126207624353_8686825860143559365_n.jpg?_nc_cat=103&_nc_ht=scontent.faep9-2.fna&oh=0bde72e61bf081bd95815204db1f98a0&oe=5C49B885
2;|;backend.entities.chocolates.Tamanio.Mediano;https://scontent.faep9-2.fna.fbcdn.net/v/t1.0-9/28379553_759116550958652_1200601793738299095_n.jpg?_nc_cat=106&_nc_ht=scontent.faep9-2.fna&oh=d33d0d8f116bc20b5c72149bbfa892c3&oe=5C431C9E
3;|;backend.entities.chocolates.Tamanio.Chico;https://scontent.faep9-2.fna.fbcdn.net/v/t1.0-9/28576320_759115570958750_534834531780085583_n.jpg?_nc_cat=106&_nc_ht=scontent.faep9-2.fna&oh=af9f028c08290d7672827a399b50b4a1&oe=5C4FCA00
